SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Availability,Storage Class,Volume Type,Fee Code,Fee Description,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,Durability
T2NTYYQ4CXWU2NSX,JRTCKXETXF,T2NTYYQ4CXWU2NSX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer from US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",EU (Frankfurt),AWS Region,US West (N. California),AWS Region,EUC1-USW1-AWS-In-ABytes-T1,,
EH648PS2P84N95QQ,JRTCKXETXF,EH648PS2P84N95QQ.JRTCKXETXF.6YNURZBX9Y,OnDemand,$0.0240 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,0,1024,GB-Mo,0.024,USD,Storage,AmazonS3,US West (Oregon),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,USW2-TimedStorage-RRS-ByteHrs,,99.99%
EH648PS2P84N95QQ,JRTCKXETXF,EH648PS2P84N95QQ.JRTCKXETXF.QUZRP4P8Y4,OnDemand,$0.0236 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024,51200,GB-Mo,0.0236,USD,Storage,AmazonS3,US West (Oregon),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,USW2-TimedStorage-RRS-ByteHrs,,99.99%
EH648PS2P84N95QQ,JRTCKXETXF,EH648PS2P84N95QQ.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.0232 per GB - next 450 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,51200,512000,GB-Mo,0.0232,USD,Storage,AmazonS3,US West (Oregon),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,USW2-TimedStorage-RRS-ByteHrs,,99.99%
EH648PS2P84N95QQ,JRTCKXETXF,EH648PS2P84N95QQ.JRTCKXETXF.YJ98HAVVPP,OnDemand,$0.0228 per GB - next 500 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,512000,1024000,GB-Mo,0.0228,USD,Storage,AmazonS3,US West (Oregon),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,USW2-TimedStorage-RRS-ByteHrs,,99.99%
EH648PS2P84N95QQ,JRTCKXETXF,EH648PS2P84N95QQ.JRTCKXETXF.J25EHUHHDK,OnDemand,$0.0224 per GB - next 4000 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024000,5120000,GB-Mo,0.0224,USD,Storage,AmazonS3,US West (Oregon),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,USW2-TimedStorage-RRS-ByteHrs,,99.99%
EH648PS2P84N95QQ,JRTCKXETXF,EH648PS2P84N95QQ.JRTCKXETXF.JR3K5QW8G3,OnDemand,$0.0220 per GB - storage used /  month over 5000 TB - Reduced Redundancy Storage,2016-09-01,5120000,Inf,GB-Mo,0.022,USD,Storage,AmazonS3,US West (Oregon),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,USW2-TimedStorage-RRS-ByteHrs,,99.99%
3NQ4P27DG6PC5W6W,JRTCKXETXF,3NQ4P27DG6PC5W6W.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer from US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,Asia Pacific (Mumbai),AWS Region,US West (N. California),AWS Region,APS3-USW1-AWS-In-ABytes,,
6VQRCZMKV5QEAJ4V,JRTCKXETXF,6VQRCZMKV5QEAJ4V.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",US East (Ohio),AWS Region,Asia Pacific (Tokyo),AWS Region,USE2-APN1-AWS-In-ABytes-T2,,
VTDJ9RVHJGJP999U,JRTCKXETXF,VTDJ9RVHJGJP999U.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US West (Oregon) data transfer from EU (Germany),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US West (Oregon),AWS Region,EU (Frankfurt),AWS Region,USW2-EUC1-AWS-In-Bytes,,
Q3V4FNRZN9QKF6FC,JRTCKXETXF,Q3V4FNRZN9QKF6FC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.086,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Mumbai),AWS Region,US East (N. Virginia),AWS Region,APS3-USE1-AWS-Out-Bytes,,
9G68T25AHT6RGKXA,JRTCKXETXF,9G68T25AHT6RGKXA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",US East (Ohio),AWS Region,Asia Pacific (Seoul),AWS Region,USE2-APN2-AWS-Out-ABytes-T2,,
7594RTQEE8ND34GA,JRTCKXETXF,7594RTQEE8ND34GA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access,2016-09-01,0,Inf,GB,0.01,USD,API Request,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-SIA-Retrieval,Object Retrieval in Standard-Infrequent Access,,,,,,Retrieval-SIA,,
725FHGTUB3P2B9EU,JRTCKXETXF,725FHGTUB3P2B9EU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US East (N. Virginia),AWS Region,EU (Ireland),AWS Region,USE1-EU-AWS-In-Bytes,,
UE2DT5KDUFYVW7MY,JRTCKXETXF,UE2DT5KDUFYVW7MY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",US East (N. Virginia),AWS Region,Asia Pacific (Singapore),AWS Region,USE1-APS1-AWS-Out-ABytes-T1,,
6W4448CRVKPVJX8J,JRTCKXETXF,6W4448CRVKPVJX8J.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB-Month of storage used in Standard-Infrequent Access,2016-09-01,0,Inf,GB-Mo,0.02,USD,Storage,AmazonS3,AWS GovCloud (US),AWS Region,99.9%,Infrequent Access,Standard - Infrequent Access,,,,,,,,,,UGW1-TimedStorage-SIA-ByteHrs,,99.999999999%
6RHDM4C52XWUUHRA,JRTCKXETXF,6RHDM4C52XWUUHRA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to South America (Sao Paulo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",US East (N. Virginia),AWS Region,South America (Sao Paulo),AWS Region,USE1-SAE1-AWS-Out-ABytes-T2,,
M7WRW3PDTN2YW6ZE,JRTCKXETXF,M7WRW3PDTN2YW6ZE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,US East (Ohio),AWS Region,Asia Pacific (Seoul),AWS Region,USE2-APN2-AWS-In-ABytes,,
77B4PPU7SSYY5H99,JRTCKXETXF,77B4PPU7SSYY5H99.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - AWS GovCloud (US) data transfer from Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,AWS GovCloud (US),AWS Region,Asia Pacific (Seoul),AWS Region,UGW1-APN2-AWS-In-Bytes,,
ZE67FX933AEQ43H2,JRTCKXETXF,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.0044 per 10,000 GET and all other requests",2016-09-01,0,Inf,Requests,0.00000044,USD,API Request,AmazonS3,Asia Pacific (Sydney),AWS Region,,,,,,S3-API-Tier2,GET and all other requests,,,,,,APS2-Requests-Tier2,,
S7YX2S83NN9REAK7,JRTCKXETXF,S7YX2S83NN9REAK7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer to US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",Asia Pacific (Tokyo),AWS Region,US East (Ohio),AWS Region,APN1-USE2-AWS-Out-ABytes-T1,,
QHMCJ3MSKU3PCG6D,JRTCKXETXF,QHMCJ3MSKU3PCG6D.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Seoul),AWS Region,Asia Pacific (Mumbai),AWS Region,APN2-APS3-AWS-In-ABytes-T2,,
2VKUG32DUF246T8S,JRTCKXETXF,2VKUG32DUF246T8S.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US East (Northern Virginia) data transfer from US East (Ohio),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US East (N. Virginia),AWS Region,US East (Ohio),AWS Region,USE1-USE2-AWS-In-Bytes,,
PE6ZAXUPEGAQQ3VH,JRTCKXETXF,PE6ZAXUPEGAQQ3VH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",EU (Ireland),AWS Region,Asia Pacific (Tokyo),AWS Region,EU-APN1-AWS-In-ABytes-T1,,
4QDNWTXSE7J9DJW6,JRTCKXETXF,4QDNWTXSE7J9DJW6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer from South America (Sao Paulo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",Asia Pacific (Singapore),AWS Region,South America (Sao Paulo),AWS Region,APS1-SAE1-AWS-In-ABytes-T1,,
PNWMVZB3M8PTY8S5,JRTCKXETXF,PNWMVZB3M8PTY8S5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer from EU (Ireland),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",US East (N. Virginia),AWS Region,EU (Ireland),AWS Region,USE1-EU-AWS-In-ABytes-T2,,
TZP3WS2ZP5WNPJT2,JRTCKXETXF,TZP3WS2ZP5WNPJT2.JRTCKXETXF.6YNURZBX9Y,OnDemand,$0.0330 per GB - first 1 TB / month of storage used,2016-09-01,0,1024,GB-Mo,0.033,USD,Storage,AmazonS3,US West (N. California),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,USW1-TimedStorage-ByteHrs,,99.999999999%
TZP3WS2ZP5WNPJT2,JRTCKXETXF,TZP3WS2ZP5WNPJT2.JRTCKXETXF.QUZRP4P8Y4,OnDemand,$0.0324 per GB - next 49 TB / month of storage used,2016-09-01,1024,51200,GB-Mo,0.0324,USD,Storage,AmazonS3,US West (N. California),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,USW1-TimedStorage-ByteHrs,,99.999999999%
TZP3WS2ZP5WNPJT2,JRTCKXETXF,TZP3WS2ZP5WNPJT2.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.0319 per GB - next 450 TB / month of storage used,2016-09-01,51200,512000,GB-Mo,0.0319,USD,Storage,AmazonS3,US West (N. California),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,USW1-TimedStorage-ByteHrs,,99.999999999%
TZP3WS2ZP5WNPJT2,JRTCKXETXF,TZP3WS2ZP5WNPJT2.JRTCKXETXF.YJ98HAVVPP,OnDemand,$0.0313 per GB - next 500 TB / month of storage used,2016-09-01,512000,1024000,GB-Mo,0.0313,USD,Storage,AmazonS3,US West (N. California),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,USW1-TimedStorage-ByteHrs,,99.999999999%
TZP3WS2ZP5WNPJT2,JRTCKXETXF,TZP3WS2ZP5WNPJT2.JRTCKXETXF.J25EHUHHDK,OnDemand,$0.0308 per GB - next 4000 TB /  month of storage used,2016-09-01,1024000,5120000,GB-Mo,0.0308,USD,Storage,AmazonS3,US West (N. California),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,USW1-TimedStorage-ByteHrs,,99.999999999%
TZP3WS2ZP5WNPJT2,JRTCKXETXF,TZP3WS2ZP5WNPJT2.JRTCKXETXF.JR3K5QW8G3,OnDemand,$0.0302 per GB - storage used / month over 5000 TB,2016-09-01,5120000,Inf,GB-Mo,0.0302,USD,Storage,AmazonS3,US West (N. California),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,USW1-TimedStorage-ByteHrs,,99.999999999%
8QV6JFPTVXSE2FUC,JRTCKXETXF,8QV6JFPTVXSE2FUC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,Asia Pacific (Sydney),AWS Region,US West (N. California),AWS Region,APS2-USW1-AWS-In-ABytes,,
7WMPTKBZJVUW8P8G,JRTCKXETXF,7WMPTKBZJVUW8P8G.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US East (Ohio),AWS Region,Asia Pacific (Tokyo),AWS Region,USE2-APN1-AWS-In-Bytes,,
U6PXXARGV2NSVGXN,JRTCKXETXF,U6PXXARGV2NSVGXN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per GB - AWS GovCloud (US) data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.03,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,AWS GovCloud (US),AWS Region,Asia Pacific (Seoul),AWS Region,UGW1-APN2-AWS-Out-Bytes,,
PH9F4KQN2F33M4RY,JRTCKXETXF,PH9F4KQN2F33M4RY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer from US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Singapore),AWS Region,US East (Ohio),AWS Region,APS1-USE2-AWS-In-ABytes-T2,,
YKT2RSJEG79FDSKN,JRTCKXETXF,YKT2RSJEG79FDSKN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,Asia Pacific (Seoul),AWS Region,EU (Frankfurt),AWS Region,APN2-EUC1-AWS-In-ABytes,,
J9A5RVTQ23MWYQMV,JRTCKXETXF,J9A5RVTQ23MWYQMV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer from US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,South America (Sao Paulo),AWS Region,US East (N. Virginia),AWS Region,SAE1-USE1-AWS-In-ABytes,,
PNHT7FN4MXP23UNW,JRTCKXETXF,PNHT7FN4MXP23UNW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer from EU (Ireland),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",Asia Pacific (Tokyo),AWS Region,EU (Ireland),AWS Region,APN1-EU-AWS-In-ABytes-T1,,
5Q4QY3EP7RTVXN3F,JRTCKXETXF,5Q4QY3EP7RTVXN3F.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access,2016-09-01,0,Inf,GB,0.01,USD,API Request,AmazonS3,US West (N. California),AWS Region,,,,,,S3-API-SIA-Retrieval,Object Retrieval in Standard-Infrequent Access,,,,,,USW1-Retrieval-SIA,,
9QN6HMDTAGZSNP6J,JRTCKXETXF,9QN6HMDTAGZSNP6J.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from EU (Ireland),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Sydney),AWS Region,EU (Ireland),AWS Region,APS2-EU-AWS-In-ABytes-T2,,
9UX2CHV3K7NGHX33,JRTCKXETXF,9UX2CHV3K7NGHX33.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,Asia Pacific (Seoul),AWS Region,US East (N. Virginia),AWS Region,APN2-USE1-AWS-In-ABytes,,
XCE937JUFVU9V632,JRTCKXETXF,XCE937JUFVU9V632.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer from EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",Asia Pacific (Singapore),AWS Region,EU (Frankfurt),AWS Region,APS1-EUC1-AWS-In-ABytes-T1,,
VZ6Q6FTRHUQ2YVKU,JRTCKXETXF,VZ6Q6FTRHUQ2YVKU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",South America (Sao Paulo),AWS Region,EU (Frankfurt),AWS Region,SAE1-EUC1-AWS-Out-ABytes-T2,,
VARW3GSTXXE5M7HM,JRTCKXETXF,VARW3GSTXXE5M7HM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to US West (Oregon),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,Asia Pacific (Sydney),AWS Region,US West (Oregon),AWS Region,APS2-USW2-AWS-Out-ABytes,,
27CPERHGMYBB93DK,JRTCKXETXF,27CPERHGMYBB93DK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,US East (Ohio),AWS Region,Asia Pacific (Singapore),AWS Region,USE2-APS1-AWS-Out-ABytes,,
BYHFUD8GER3SC98Z,JRTCKXETXF,BYHFUD8GER3SC98Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - Asia Pacific (Sydney) data transfer from Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,Asia Pacific (Sydney),AWS Region,Asia Pacific (Singapore),AWS Region,APS2-APS1-AWS-In-Bytes,,
MM97KEFBN7F9V7GZ,JRTCKXETXF,MM97KEFBN7F9V7GZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",Asia Pacific (Seoul),AWS Region,US East (Ohio),AWS Region,APN2-USE2-AWS-Out-ABytes-T1,,
UPEBVGTX6ZSQXA3Z,JRTCKXETXF,UPEBVGTX6ZSQXA3Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.040 per GB - Amazon S3 accelerated data transfer out (to within US, Europe or Japan)",2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated AWS Outbound using edge locations within US, Europe or Japan",South America (Sao Paulo),AWS Region,External,Other,SAE1-DataTransfer-Out-ABytes-T1,,
8J6SFH63HANRZ4GP,JRTCKXETXF,8J6SFH63HANRZ4GP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",US East (N. Virginia),AWS Region,Asia Pacific (Singapore),AWS Region,USE1-APS1-AWS-Out-ABytes-T2,,
92FXRAS6HEFBPM9Y,JRTCKXETXF,92FXRAS6HEFBPM9Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.14 per GB - Asia Pacific (Sydney) data transfer to South America (Sao Paulo),2016-09-01,0,Inf,GB,0.14,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Sydney),AWS Region,South America (Sao Paulo),AWS Region,APS2-SAE1-AWS-Out-Bytes,,
VDPNHP4DS3HC3K9U,JRTCKXETXF,VDPNHP4DS3HC3K9U.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.040 per GB - Amazon S3 accelerated data transfer out (to outside US, Europe or Japan)",2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated AWS Outbound using edge locations outside US, Europe or Japan",EU (Frankfurt),AWS Region,External,Other,EUC1-DataTransfer-Out-ABytes-T2,,
TFGN4KVXXUEQ2FVU,JRTCKXETXF,TFGN4KVXXUEQ2FVU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to South America (Sao Paulo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",Asia Pacific (Seoul),AWS Region,South America (Sao Paulo),AWS Region,APN2-SAE1-AWS-Out-ABytes-T2,,
XP8FB3XPCR9YA3KF,JRTCKXETXF,XP8FB3XPCR9YA3KF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - South America (Sao Paulo) data transfer from US West (Oregon),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,South America (Sao Paulo),AWS Region,US West (Oregon),AWS Region,SAE1-USW2-AWS-In-Bytes,,
6PVRQ6Y3462XKF88,JRTCKXETXF,6PVRQ6Y3462XKF88.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",EU (Ireland),AWS Region,Asia Pacific (Singapore),AWS Region,EU-APS1-AWS-In-ABytes-T2,,
FM33WZ758NEK6WNF,JRTCKXETXF,FM33WZ758NEK6WNF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",US West (Oregon),AWS Region,EU (Frankfurt),AWS Region,USW2-EUC1-AWS-In-ABytes-T1,,
H6UJBMZTBYDDKPRK,JRTCKXETXF,H6UJBMZTBYDDKPRK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0342 per GB - Glacier Early Delete,2016-09-01,0,Inf,GB-Mo,0.0114,USD,Fee,AmazonS3,Asia Pacific (Tokyo),AWS Region,,,,Glacier:EarlyDelete,Pro-rated fee for deleting items prior to 90 days,,,,,,,,APN1-EarlyDelete-ByteHrs,,
WPDNMNVJKRBAP4ZK,JRTCKXETXF,WPDNMNVJKRBAP4ZK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer from US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Singapore),AWS Region,US East (N. Virginia),AWS Region,APS1-USE1-AWS-In-ABytes-T2,,
X8JED5C8QRAZFUBB,JRTCKXETXF,X8JED5C8QRAZFUBB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",Asia Pacific (Sydney),AWS Region,Asia Pacific (Mumbai),AWS Region,APS2-APS3-AWS-Out-ABytes-T2,,
